Booking ID,Date,Time,Customer ID,Vehicle Type,Pickup Location,Drop Location,Payment Method,Request Hour,Traffic Level,Weather Condition,Booking Platform
"""CNR9302636""",2024-08-22,20:26:20,"""CID7212169""",Premier Sedan,Indraprastha,Rajiv Nagar,UPI,20,Medium,Storm,Phone
"""CNR9222722""",2024-04-17,14:44:49,"""CID9645310""",Premier Sedan,Indraprastha,Narsinghpur,Credit Card,14,Medium,Clear,App
"""CNR3259824""",2024-04-30,17:13:38,"""CID9191083""",Premier Sedan,ITO,Nehru Place,null,17,High,,Web
"""CNR5560887""",05/15/2024,12:43 AM,"""CID6647881"" ",Premier Sedan,Hero  Honda Chowk,Golf  Course Road,,12,,Clear,App
"""CNR2877971""",11/30/2024,8:33 AM,"""CID9808228""",Uber XL,Bhikaji Cama Place,Huda City Centre,,8,Low,Clear,App 
"""CNR8623585""",2024-05-23,14:16:30,"""CID4284340""",Premier Sedan,Keshav Puram,Meerut,Credit Card,14,Medium,Rain,App
"""CNR9580880""",2024-08-25,22:32:39,"""CID9397133""",Premier Sedan,Lal Quila,Anand Vihar,null,22,Low,,App
"""CNR7330976""",2024-08-01,16:53:23,"""CID2333055""",Premier Sedan,Ghitorni Village,Khandsa,UPI,16,High,Rain,App
"""CNR8099895""",2024-01-08,20:52:12,"""CID2054529""",Premier Sedan,Sultanpur,Akshardham,null,20,High,,App
"""CNR6028537""",2024-12-15,12:55:50,"""CID2449831""",Premier Sedan,Golf Course Road,Ghaziabad,null,12,Medium,,Web
"""CNR8598989""",2024-02-25,13:02:24,"""CID8532025""",Uber XL,New Delhi Railway Station,Shahdara,UPI,13,Low,Rain,App
" ""CNR7490633""",27-Jan-2024,09:22," ""CID6080901""",Premier Sedan,Vasant Kunj,Punjabi Bagh ,,9 ,,,Web
"""CNR2103516""",2024-04-14,16:52:37,"""CID3665786""",Premier Sedan,Dilshad Garden,Vinobapuri,UPI,16,Low,Clear,App
"""CNR1729054""",2024-08-24,10:44:25,"""CID7377654""",Premier Sedan,Rajiv Nagar,Madipur,Uber Wallet,10,High,Clear,App
"""CNR2791664""",10-Jan-2024,8:20 AM,"""CID9511753""", Premier Sedan,Gurgaon Railway Station,Malviya Nagar,NA ,8,Medium,Rain,App
"""CNR7287514""",2024-06-02,16:22:19,"""CID1729417""",Premier Sedan,Saidulajab,Panipat,null,16,High,,App
"""CNR7810488""",2024-08-01,23:40:38,"""CID8662008""",Premier Sedan,Kirti Nagar,Tis Hazari,UPI,23,Low,Storm,App
"""CNR5710341""",08/30/2024,17:10,"""CID3731940""", Premier Sedan, Rohini West,INA Market,,17,,Clear,App
"""CNR1822198""",2024-03-09,12:23:03,"""CID2599052""",Uber XL,Tilak Nagar,INA Market,UPI,12,Medium,Rain,Web
"""CNR5106552""",2024-08-02,16:19:34,"""CID6383551""",Uber XL,Nehru Place,Gurgaon Sector 56,Cash,16,Medium,Fog,App
"""CNR7995440""",2024-07-30,10:40:45,"""CID8040063""",Premier Sedan,Indraprastha,Noida Sector 62,Credit Card,10,High,Clear,App
"""CNR4512875""",2024-09-05,17:53:26,"""CID7056880"" ",Premier Sedan,Qutub Minar,Kirti Nagar,,17 ,High,NA ,Web 
"""CNR9567795""",2024-08-19,21:46:44,"""CID1363592""",Premier Sedan,Pitampura,IGI Airport,Credit Card,21,Low,Clear,App
"""CNR8672759""",2024-05-17,02:42:38,"""CID4203181""",Premier Sedan,Badarpur,Jahangirpuri,UPI,2,Medium,Rain,App
"""CNR7199387""",2024-05-04,17:45:40,"""CID5817821""",Premier Sedan,Akshardham,Subhash Nagar,UPI,17,High,Rain,App
"""CNR2988528""",2024-01-19,12:59:27,"""CID1123563""",Premier Sedan,Chanakyapuri,Vaishali,UPI,12,Medium,Rain,App
"""CNR6244578""",2024-12-12,19:57:56,"""CID4243302""",Premier Sedan,Noida Sector 62,Barakhamba Road,null,19,High,,App
"""CNR6972112"" ",09/08/2024,1:57 AM,"""CID6827020""",Premier Sedan,GTB Nagar ,Aya Nagar, NA,13,Low,Clear,App 
"""CNR2446987""",2024-08-26,07:14:06,"""CID8058281""",Premier Sedan,Ghaziabad,Vatika Chowk,Credit Card,7,High,Rain,App
"""CNR6476831""",2024-07-21,14:30:11,"""CID6894905""",Premier Sedan,Ramesh Nagar,Gwal Pahari,Debit Card,14,High,Clear,App
"""CNR6290864""",2024-12-11,10:03:32,"""CID3278944""",Premier Sedan,Vatika Chowk,Govindpuri,null,10,High,,App
"""CNR8622030""",2024-04-05,16:10:43,"""CID2146689""",Premier Sedan,Sonipat,Sarojini Nagar,UPI,16,Medium,Clear,App
"""CNR9134113""",2024-04-22,14:18:40,"""CID4174657""",Premier Sedan,Arjangarh,Shahdara,null,14,Low ,,App
"""CNR4194170""",2024-01-17,17:33:30,"""CID8120671""",Premier Sedan,IGNOU Road,Shivaji Park,null,17,High,,App
"""CNR1466776""",2024-11-08,13:33:51,"""CID7525333""",Premier Sedan,Tis Hazari,Chandni Chowk,UPI,13,Medium,Clear,App
"""CNR6916080""",29-Aug-2024,3:56 PM,"""CID3887066""",Premier Sedan,Greater Noida,Sonipat,,15,Low,Clear ,Phone 
"""CNR7094970""",2024-01-09,23:22:41,"""CID3662160""",Uber XL,Chandni Chowk,Pitampura,UPI,23,Low,Clear,App
"""CNR9602564""",2024-06-15,20:04:21,"""CID4522629""",Premier Sedan,Karkarduma,New Colony,null,20,High,,Web
"""CNR5324905""",2024-04-25,13:46:00,"""CID8884063""",Premier Sedan,Greater Noida,Greater Kailash,Uber Wallet,13,Medium,Clear,App
"""CNR4321031""",2024-01-14,09:44:43,"""CID1272728""",Uber XL,Indirapuram,Karol Bagh,Cash,9,Medium,Clear,App
"""CNR4895938""",2024-02-29,13:11:19,"""CID1443598""",Premier Sedan,Moolchand,Peeragarhi,Cash,13,Medium,Fog,App
"""CNR2006493""",2024-12-20,16:31:55,"""CID4453589""",Premier Sedan,ITO,Mehrauli,UPI,16,Low,Clear,App
"""CNR2467394""",2024-12-12,22:04:14,"""CID7778538""",Uber XL,Bhiwadi,Punjabi Bagh,Cash,22,Low,Rain,App
"""CNR8666158""",2024-08-11,20:12:20,"""CID1491175""",Premier Sedan,Munirka,Kashmere Gate,null,20,High,,App
"""CNR9586166""",2024-07-27,06:24:11,"""CID6982777""",Premier  Sedan,Pitampura,Rithala,null,  ,,,App 
"""CNR5298322""",2024-06-22,20:01:19,"""CID9215331""",Premier Sedan,Malviya Nagar,MG Road,Credit Card,20,Medium,Clear,Web
"""CNR1591131""",2024-05-30,08:58:07,"""CID6475196""",Uber XL,Shahdara,Hero Honda Chowk,Cash,8,Medium,Rain,App
"""CNR2750145""",2024-02-09,17:24:42,"""CID3335296""",Uber XL,Ashram,Chanakyapuri,Debit Card,17,High,Clear,App
"""CNR6440586""",2024-10-03,11:25:09,"""CID6095399""",Uber XL,Rithala,Noida Extension,Cash,11,High,Rain,Web
"""CNR8305901""",2024-10-30,19:40:18,"""CID5647969""",Premier Sedan,New Delhi Railway Station,Golf Course Road,UPI,19,Low,Storm,App
"""CNR1276584""",2024-04-21,21:53:31,"""CID4251661""",Premier Sedan,Peeragarhi,Rithala,null,21,Low,,Web
"""CNR6343635""",2024-11-22,18:19:49,"""CID3281116""",Uber XL,Sonipat,Central Secretariat,null,18,High,,Phone
"""CNR2300118""",2024-04-04,13:27:31,"""CID5088657""",Premier Sedan,New Delhi Railway Station,Adarsh Nagar,Cash,13,Medium,Clear,App
"""CNR6521553""",2024-09-27,18:14:54,"""CID1707315""",Premier Sedan,Paschim Vihar,Karkarduma,null,18,High,,App
"""CNR3518015""",06/18/2024,07:35,"""CID2318981"" ",Premier Sedan,Ardee City, Mayur Vihar,,7,High,Clear ,App
"""CNR5264186""",2024-06-11,03:36:24,"""CID6707009""",Premier Sedan,Akshardham,Dwarka Sector 21,UPI,3,Medium,Clear,Web
"""CNR7296841""",2024-11-02,15:36:33,"""CID8100155""",Premier Sedan,Subhash Chowk,Kadarpur,UPI,15,Low,Clear,App
"""CNR6697270""",2024-11-15,15:57:07,"""CID8322330""",Uber XL,Sarojini Nagar,Tis Hazari,null,15,Medium,,App
"""CNR7797551""",2024-01-26,03:30:50,"""CID9914332"" ",Premier Sedan,IGI Airport,Azadpur,,3, NA,Clear,App
"""CNR1459179""",2024-11-17,19:47:07,"""CID1362773""",Premier Sedan,IGNOU Road,Lok Kalyan Marg,null,19,High,,App
"""CNR4128669""",2024-02-01,18:14:53,"""CID8812004""",Premier Sedan,New Colony,Khandsa,UPI,18,,Rain, App
"""CNR5197568""",2024-06-29,08:57:22,"""CID9110418""",Premier Sedan,Keshav Puram,Kirti Nagar,Uber Wallet,8,High,Clear,App
"""CNR5032035""",2024-04-13,01:33:36,"""CID6867518""",Premier Sedan,IMT Manesar,IFFCO Chowk,UPI,1,Low,Rain,App
"""CNR2847192""",2024-07-26,19:33:55,"""CID2381872""", Premier Sedan, Hauz Rani,Gurgaon Railway Station,UPI ,19,High,Clear,Web
"""CNR6277399""",2024-07-28,21:06:43,"""CID7662828""",Premier Sedan,Jama Masjid,Punjabi Bagh,Debit Card,21,Low,Clear,App
"""CNR3896532""",2024-02-17,22:06:54,"""CID2813910""",Premier Sedan,Lajpat Nagar,Manesar,UPI,22,Medium,Clear,App
"""CNR4265685""",2024-12-12,23:26:08,"""CID4923769""",Premier Sedan,Tagore Garden,Sarai Kale Khan,null,23,Medium,,App
"""CNR8873789""",2024-06-18,18:52:12,"""CID3948454""",Premier Sedan,RK Puram,Botanical Garden,UPI,18,Low,Clear,Phone
"""CNR6452987""",2024-09-22,11:04:07,"""CID6829679""",Uber XL,Karkarduma,Arjangarh,UPI,11,Medium,Rain,App
"""CNR1219476""",2024-10-08,15:32:59,"""CID2256924""",Uber XL,Sadar Bazar Gurgaon,Rajouri Garden,Credit Card,15,Medium,Rain,Phone
"""CNR2670022""",2024-03-05,11:17:56,"""CID4871888""",Premier Sedan,Raj Nagar Extension,Kaushambi,Debit Card,11,Low,Clear,App
"""CNR5775384""",2024-11-20,14:26:32,"""CID1202889""",Uber XL,Noida Extension,Jahangirpuri,UPI,14,Medium,Clear,App
"""CNR8027792""",2024-01-04,20:17:00,"""CID9976381""",Uber XL,Udyog Bhawan,Govindpuri,UPI,20,High,Clear,App
"""CNR5854141""",2024-09-15,10:30:19,"""CID5118034""",Premier Sedan,Udyog Vihar,Rohini East,null,10,Medium,,App
"""CNR2948891""",2024-07-22,15:12:50,"""CID6842990""",Premier Sedan,Meerut,Hauz Rani,UPI,15,High,Storm,App
"""CNR2795582""",2024-09-01,18:33:19,"""CID2448057""",Uber XL,Saket,Ashok Vihar,UPI,18,Low,Rain,App
"""CNR2686684""",2024-03-17,09:15:29,"""CID3187818""",Premier Sedan,MG Road,Ashok Park Main,Uber Wallet,9,Medium,Rain,App
"""CNR1205256""",30-Nov-2024,19:57,"""CID4137059""",Premier Sedan,Shastri Nagar,Janakpuri,Cash,19, NA,Clear ,App
"""CNR7736135""",2024-09-25,18:54:58,"""CID6441381""",Premier Sedan,Aya Nagar,New Delhi Railway Station,null,18,High,,Web
"""CNR5241231"" ",15-Jun-2024,15:31,"""CID3758962"" ", Premier Sedan,Nirman Vihar,IIT Delhi,NA ,N/A,Medium ,Rain, App
"""CNR2587172""",2024-07-24,11:35:14,"""CID1994896""",Premier Sedan,Karol Bagh,Sultanpur,UPI,11,Medium,Clear,Web
"""CNR9963246""",2024-09-25,18:45:41,"""CID6576339""",Uber XL,Vaishali,Meerut,null,18,Low,,App
"""CNR4676659""",2024-10-10,12:25:19,"""CID3546012""",Uber XL,Ramesh Nagar,India Gate,null,12,Medium,,App
"""CNR6567465""",2024-10-25,22:05:05,"""CID6357889""",Premier Sedan,Dwarka Sector 21,South Extension,UPI,22,Low,Fog,App
"""CNR7738150""",2024-10-21,00:21:15,"""CID2683006""",Premier Sedan,New Delhi Railway Station,Basai Dhankot,null,0,Low,,Web
"""CNR2808032""",2024-08-21,18:52:38,"""CID8136791""",Premier Sedan,Bahadurgarh,Ashok Vihar,null,18,High,,App
"""CNR3565139""",2024-10-24,07:29:11,"""CID3467501""",Uber XL,Nirman Vihar,Sarai Kale Khan,null,7,Medium,,Web
"""CNR6936068""",2024-05-30,06:23:34,"""CID2498719""",Premier Sedan,Jasola,Preet Vihar,UPI,6,Medium,Clear,App
"""CNR1622969""",2024-01-20,16:03:14,"""CID7847828""",Uber XL,Mehrauli,Dilshad Garden,null,16,Medium,,App
"""CNR1338463""",2024-01-10,18:51:51,"""CID4047509""",Premier Sedan,Saidulajab,Rajiv Nagar,Cash,18,High,Clear,App
"""CNR5762068""",2024-07-05,06:05:55,"""CID5315294""",Premier Sedan,Jhilmil,Gurgaon Sector 56,Credit Card,6,Low,Storm,App
"""CNR7438394""",2024-08-30,20:57:45,"""CID7854907""",Premier Sedan,Munirka,Gurgaon Railway Station,Credit Card,20,High,Clear,App
"""CNR6492944""",2024-10-12,09:33:12,"""CID9387949""",Premier Sedan,Mehrauli,Shastri Nagar,UPI,9,Low,Clear,App
"""CNR1083683""",2024-01-16,11:16:28,"""CID1190722""",Premier Sedan,Palam Vihar,Patel Chowk,Uber Wallet,11,Low,Clear,Phone
"""CNR7243795""",2024-12-21,12:48:59,"""CID2774929""",Premier Sedan,Vatika Chowk,Kalkaji,null,12,Low,,App
"""CNR4693287""",2024-02-20,10:00:19,"""CID4506485""",Premier Sedan,Kashmere Gate,Golf Course Road,null,10,Medium,,App
"""CNR8964118""",2024-08-28,20:00:57,"""CID6970799""",Uber XL,Mehrauli,Tughlakabad,Debit Card,20,High,Rain,App
"""CNR9472607""",2024-08-27,01:47:13,"""CID6160213""",Premier Sedan,Nawada,Udyog Vihar,null,1,Low,,App
"""CNR2108724""",2024-07-07,19:37:24,"""CID1622446""",Uber XL,Palam Vihar,Kanhaiya Nagar,UPI,19,Medium,Clear,App
"""CNR4196416""",2024-03-07,07:58:28,"""CID2435093""",Premier Sedan,Jhilmil,Jor Bagh,Credit Card,7,High,Rain,Web
"""CNR6088508""",2024-12-11,21:42:38,"""CID3234040""",Premier Sedan,Civil Lines Gurgaon,Ashram,Debit Card,21,Medium,Rain,App
"""CNR4797313""",2024-08-26,13:38:12,"""CID6374137""",Uber XL,Karol Bagh,Peeragarhi,UPI,13,Low,Fog,App
"""CNR9942799""",2024-05-13,21:43:08,"""CID3242408""",Premier Sedan,Janakpuri,Hero Honda Chowk,UPI,21,Low,Rain,Phone
"""CNR9563992""",2024-08-11,16:51:59,"""CID8457697""",Premier Sedan,ITO,INA Market,UPI,16,Medium,Rain,App
"""CNR8982010""",2024-03-07,17:45:02,"""CID1991289""",Premier Sedan,IFFCO Chowk,Old Gurgaon,Debit Card,17,High,Clear,App
"""CNR6580718""",2024-12-27,09:25:24,"""CID9046324""",Premier Sedan,Okhla,Rajiv Nagar,Uber Wallet,9,Low,Clear,App
"""CNR6853872""",2024-12-30,11:36:40,"""CID4765504""",Premier Sedan,Ghaziabad,Karkarduma,null,11,Medium,,App
"""CNR2347943""",2024-09-28,12:30:23,"""CID6291426""",Uber XL,Keshav Puram,Dilshad Garden,UPI,12,Medium,Clear,Web
"""CNR5551295""",2024-03-29,21:40:14,"""CID8443938""",Uber XL,Kherki Daula Toll,Model Town,Debit Card,21,Low,Clear,Web
"""CNR8677302""",2024-09-08,18:18:41,"""CID4285997""",Premier Sedan,Anand Vihar,Mundka,null,18,High,,Web
"""CNR6154249""",2024-04-28,20:20:33,"""CID2228575""",Premier Sedan,Janakpuri,Inderlok,Debit Card,20,Medium,Clear,Web
"""CNR8934376""",2024-06-03,18:43:23,"""CID7619291""",Uber XL,Lok Kalyan Marg,Ashram,UPI,18,High,Rain,App
"""CNR9034312""",2024-07-13,16:50:40,"""CID1645698""",Premier Sedan,Greater Kailash,IFFCO Chowk,null,16,Low,,App
"""CNR8763226""",2024-12-30,20:41:58,"""CID5314429""",Premier Sedan,Rithala,Ramesh Nagar,Cash,20,High,Rain,App
"""CNR4665100""",2024-02-03,06:35:03," ""CID2312944""",Uber XL,Malviya Nagar,Badshahpur ,Cash ,6,Medium,Clear,App
"""CNR3550163""",2024-02-14,20:02:45,"""CID9915389""",Premier Sedan,Gurgaon Sector 56,Patel Chowk,UPI,20,High,Rain,App
"""CNR9139724""",2024-09-20,09:08:32,"""CID7032718""",Premier Sedan,Ramesh Nagar,Gurgaon Sector 29,null,9,High,,App
"""CNR2399801""",2024-09-27,10:27:01,"""CID9769670""",Premier Sedan,Tis Hazari,Chandni Chowk,null,10,Medium,,Web
"""CNR1027760""",2024-09-26,04:13:00,"""CID3207809""",Premier Sedan,GTB Nagar,Khan Market,null,4,Medium,,App
"""CNR9750822""",2024-10-31,15:33:52,"""CID6428469""",Premier Sedan,Sohna Road,GTB Nagar,Cash,15,Medium,Rain,Web
"""CNR3568120""",2024-08-03,07:12:50,"""CID2117780""",Premier Sedan,Malviya Nagar,Lajpat Nagar,null,7,High,,App
"""CNR2929432""",2024-11-16,19:16:32,"""CID1441064""",Premier Sedan,Rohini,Maidan Garhi,Cash,19,High,Clear,Web
"""CNR5095064""",2024-03-12,09:45:03,"""CID4582499""",Premier Sedan,Pulbangash,Panchsheel Park,UPI,9,High,Rain,Phone
"""CNR9609534""",2024-03-16,21:26:33,"""CID4000052""",Premier Sedan,Mehrauli,RK Puram,UPI,21,Low,Clear,App
"""CNR2031578""",2024-03-27,15:03:16,"""CID8426270""",Premier  Sedan,Sikanderpur,Tagore Garden,,15,,,App
"""CNR2476399""",02/02/2024,7:23 PM,"""CID4593973""",Premier Sedan,Bhikaji Cama Place,Subhash Chowk ,null ,7,Medium,,App
"""CNR4786614""",2024-01-16,15:37:11,"""CID4218853""",Premier Sedan,South Extension,ITO,Debit Card,15,Medium,Clear,App
"""CNR5081060""",2024-12-14,17:15:01,"""CID8589744""",Uber XL,Hauz Khas,INA Market,Cash,17,High,Clear,App
"""CNR9170103""",2024-03-29,14:33:49,"""CID8474168""",Premier Sedan,Noida Sector 62,GTB Nagar,null,14,High,,App
"""CNR4873320"" ",2024-11-05,17:42:38,"""CID1806824"" ",Premier  Sedan,Vishwavidyalaya ,Karkarduma ,Uber Wallet,17,NA ,Rain ,App 
"""CNR7949634"" ",2024-05-28,18:08:30,"""CID5721282"" ",Uber  XL,IMT Manesar,Meerut,NA ,18,High,Rain,App
"""CNR8062686""",2024-01-06,06:09:45,"""CID1506945""",Premier Sedan,Kherki Daula Toll,Kanhaiya Nagar,UPI,6,Low,Clear,App
"""CNR5368687""",2024-02-27,03:03:43,"""CID9849643""",Premier Sedan,Mandi House,Paschim Vihar,null,3,Medium,,App
"""CNR4198120""",2024-11-20,14:50:46,"""CID7504097""",Premier Sedan,Gwal Pahari,Anand Vihar ISBT,null,14,Low,,App
"""CNR5551174"" ",2024-03-27,20:27:29,"""CID8497686"" ", Premier Sedan, Akshardham,Hauz Khas,null ,20,NA ,,App
"""CNR3015868""",2024-05-21,12:47:33,"""CID1388866""",Premier Sedan,Anand Vihar,Basai Dhankot,UPI,12,Medium,Clear,Web
" ""CNR5880598""",11/05/2024,10:14 PM,"""CID8627611""",Uber XL,Lok Kalyan Marg ,Narsinghpur,null ,10,Medium ,,App
"""CNR5605247""",11-Sep-2024,12:41 PM,"""CID7853518""",Premier Sedan,Raj Nagar Extension,Bhiwadi ,,12,NA ,Clear ,Phone
"""CNR3376599""",04/10/2024,9:06 PM,"""CID6224871""",Premier  Sedan,Pataudi  Chowk,Rajiv Nagar,null,21,,,App
"""CNR1351905""",2024-09-18,17:45:36,"""CID9074851""",Premier Sedan,Akshardham,Udyog Vihar Phase 4,UPI,17,High,Rain,App
"""CNR5601244"" ",07/10/2024,8:59 AM,"""CID8166591""",Premier Sedan,Manesar,Khan Market,,8 ,High,Clear,App
"""CNR8786757""",2024-06-01,11:19:58,"""CID1920249""",Premier Sedan,Noida Film City,Malviya Nagar,UPI,11,Medium,Rain,App
"""CNR3049616""",2024-07-18,15:54:09,"""CID4339046""",Uber XL,Khan Market,Mundka,null,15,High,,Phone
"""CNR5883431"" ",03/15/2024,6:24 PM,"""CID6074487"" ",Premier Sedan,Vidhan Sabha ,Malviya Nagar, null,18,,,Web
"""CNR3398792""",2024-01-02,17:18:34,"""CID7286536""",Premier Sedan,India Gate,South Extension,Uber Wallet,17,High,Rain,App
"""CNR1842424""",2024-09-20,18:57:05,"""CID8304218""",Premier Sedan,Sadar Bazar Gurgaon,ITO,UPI,18,High,Clear,App
"""CNR1876649""",2024-06-06,11:21:38,"""CID4219410""",Uber XL,Peeragarhi,Karkarduma,null,11,High,,App
"""CNR6563450""",2024-11-23,12:28:00,"""CID7858546""",Uber XL,Ashram,Panipat,UPI,12,Medium,Clear,Phone
"""CNR8441305""",2024-10-12,21:11:00,"""CID3265622""",Premier Sedan,Okhla,Mehrauli,UPI,21,Low,Storm,App
"""CNR9360935""",2024-01-29,21:17:49,"""CID2525426""",Premier Sedan,Mansarovar Park,INA Market,UPI,21,Low,Rain,App
"""CNR5174672""",11/02/2024,06:31,"""CID5668728""",Premier Sedan,Anand Vihar,Manesar ,NA ,6,NA ,Clear ,Web
"""CNR7705972""",2024-03-27,17:55:27,"""CID2718058""",Premier Sedan,Vinobapuri,Anand Vihar,Credit Card,17,High,Rain,App
"""CNR9986868""",2024-11-16,18:51:41,"""CID5694099""",Premier Sedan,Munirka,Barakhamba Road,UPI,18,Medium,Clear,App
"""CNR7528817""",2024-04-29,17:35:20,"""CID7993367""",Uber XL,Vasant Kunj,Kaushambi,UPI,17,Medium,Rain,App
"""CNR2695000""",2024-10-24,06:57:07,"""CID2322025""",Premier Sedan,DLF Phase 3,Akshardham,null,6,Low,,App
"""CNR9614029""",2024-12-08,22:22:23,"""CID3648976""",Uber XL,Mundka,Uttam Nagar,null,22,Low,,Web
"""CNR8878855""",2024-09-23,15:36:25,"""CID6759853""",Premier Sedan,Basai Dhankot,IGNOU Road,Cash,15,High,Rain,Phone
"""CNR7594308""",2024-12-11,11:00:12,"""CID1244026""",Premier Sedan,Patel Chowk,DLF City Court,Uber Wallet,11,Medium,Clear,App
"""CNR1692199""",2024-06-14,05:22:14,"""CID9510455""",Premier Sedan,Ashram,Malviya Nagar,Cash,5,Low,Storm,App
"""CNR3268509""",2024-08-28,20:42:18,"""CID9539158""",Premier Sedan,Patel Chowk,Bahadurgarh,UPI,20,Medium,Fog,Web
"""CNR5226909""",2024-10-22,10:39:48,"""CID6572697""",Premier Sedan,Tis Hazari,Moolchand,null,10,Medium,,Web
"""CNR2053593""",2024-05-31,17:41:10,"""CID7499138""",Premier Sedan,DLF Phase 3,Pulbangash,Debit Card,17,High,Clear,App
"""CNR2284362""",2024-09-13,16:49:54,"""CID1253028""",Premier Sedan,Dilshad Garden,Ghaziabad,null,16,Low,,App
"""CNR1582772""",2024-02-08,09:51:48,"""CID3694262""",Premier Sedan,Saket,Nehru Place,UPI,9,High,Clear,Web
"""CNR3391446""",2024-03-06,17:37:57,"""CID5019242""",Premier Sedan,Vishwavidyalaya,Sultanpur,Cash,17,High,Fog,Phone
"""CNR5681623"" ",2024-05-07,15:57:26,"""CID8069248""",Premier Sedan ,Anand Vihar ISBT, New Delhi Railway Station,null ,  ,, NA, Web
"""CNR9227044""",2024-03-17,10:19:50,"""CID8559064""",Premier Sedan,Chandni Chowk,Indirapuram,Debit Card,10,Low,Clear,App
"""CNR7102021""",2024-07-02,11:33:11,"""CID6265281""",Uber XL,Gurgaon Sector 56,Noida Film City,null,11,High,,Web
"""CNR5437698""",2024-01-23,16:10:08,"""CID5184174""",Uber XL,Green Park,Mandi House,Cash,16,Medium,Rain,App
"""CNR6026886""",2024-12-24,19:03:45,"""CID2909058""",Uber XL,New Colony,Old Gurgaon,null,19,High,,App
"""CNR4649976""",2024-08-26,03:51:14,"""CID1860216""",Premier Sedan,DLF City Court,Cyber Hub,Cash,3,Low,Rain,App
"""CNR7948719""",2024-03-10,17:59:01,"""CID9344837""",Premier Sedan,Udyog Vihar,Nehru Place,Credit Card,17,High,Clear,App
"""CNR2468507""",2024-08-13,11:29:06,"""CID2203230""",Premier Sedan,Jahangirpuri,Hauz Khas,null,11,Medium,,Web
"""CNR3519158""",2024-05-23,20:20:58,"""CID6508606""",Uber XL,IFFCO Chowk,Dwarka Mor,UPI,20,High,Clear,Web
" ""CNR3548897""",08/18/2024,18:20,"""CID4006715""",Premier Sedan,Noida Sector 62 ,Sarojini  Nagar,UPI,18,Low, Rain,App 
"""CNR6223655""",2024-02-16,03:35:21,"""CID2442867""",Premier Sedan,Madipur,Kalkaji,UPI,3,Medium,Storm,Phone
"""CNR7994566""",2024-07-02,11:36:12,"""CID3266257""",Premier Sedan,Palam Vihar,Rithala,Debit Card,11,High,Clear,App
"""CNR8243068""",2024-11-18,02:26:28,"""CID9796732""",Premier Sedan,Narsinghpur,Dilshad Garden,UPI,2,Medium,Clear,Web
"""CNR7513372""",2024-08-09,10:37:32,"""CID8362739""",Premier Sedan,Udyog Vihar,IMT Manesar,null,10,High,,App
"""CNR9068584""",2024-07-26,15:40:14,"""CID2397398""",Premier Sedan,Anand Vihar ISBT,Lal Quila,Uber Wallet,15,Medium,Rain,App
"""CNR4286000""",2024-10-01,12:13:25,"""CID9924571""",Premier Sedan,IMT Manesar,Tis Hazari,null,12,Medium,,App
"""CNR7176155""",2024-11-13,10:45:56,"""CID9423482""",Premier Sedan,DLF City Court,Khan Market,null,10,High,,Web
"""CNR4923071""",2024-02-16,10:06:40,"""CID6001573""",Premier Sedan,Sushant Lok,Adarsh Nagar,null,10,High,,App
"""CNR8376562""",31-Jan-2024,9:36 PM," ""CID8065307""",Premier  Sedan,Nirman Vihar,Shahdara,,9, NA,,App 
"""CNR9526108""",2024-07-23,12:17:45,"""CID8449684""",Premier Sedan,Udyog Vihar Phase 4,Uttam Nagar,UPI,12,Medium,Rain,Web
"""CNR2836262""",2024-01-03,17:23:28,"""CID2429923""",Premier Sedan,Sarojini Nagar,Vatika Chowk,Cash,17,Medium,Clear,Phone
"""CNR2730448""",2024-09-11,07:25:59,"""CID5657363""",Premier Sedan,Subhash Nagar,Mandi House,UPI,7,High,Fog,App
"""CNR4937668""",2024-07-26,20:45:53,"""CID3024078""",Premier Sedan,Basai Dhankot,Shastri Nagar,Cash,20,High,Clear,App
"""CNR9667948""",2024-04-03,19:51:04,"""CID8082016""",Premier Sedan,Kalkaji,Shivaji Park,null,19,High,,Phone
"""CNR7710342""",11/13/2024,1:54 AM,"""CID9468206"" ",Premier Sedan,Khandsa,Ashram,UPI,--, NA,Clear,App
"""CNR8250777""",2024-07-29,17:25:49,"""CID3122323""",Premier Sedan,Kadarpur,GTB Nagar,Credit Card,17,Medium,Clear,App
"""CNR7428456""",2024-05-01,18:52:52,"""CID6628061""",Premier Sedan,Shastri Park,Greater Noida,null,18,Medium,,App
"""CNR9918475""",2024-07-11,15:43:21,"""CID8966523""",Uber XL,Sushant Lok,Sarai Kale Khan,Credit Card,15,High,Clear,App
"""CNR1356922""",2024-02-17,12:19:32,"""CID8473290""",Premier Sedan,Kashmere  Gate ISBT,Peeragarhi ,UPI,12,Medium, Storm,App 
"""CNR5032766""",2024-12-16,14:47:52,"""CID6880101""",Premier Sedan,Botanical Garden,Rohini East,UPI,14,Medium,Rain,Phone
"""CNR6733841""",2024-08-04,16:33:29,"""CID3883913""",Uber XL,Inderlok,Aya Nagar,null,16,Medium,,Web
"""CNR6159146""",2024-04-29,00:39:49,"""CID3495013""",Premier Sedan,Hauz Rani,Ambience Mall,Uber Wallet,0,High,Storm,Web
"""CNR7251645""",2024-02-07,21:51:39,"""CID7815735""",Premier Sedan,Badshahpur,Noida Sector 62,UPI,21,Low,Clear,Phone
