Booking ID,Booking Status,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
"""CNR2467394""",Completed,14.6,21.7,null,null,null,null,null,null,348,47.49,5.0,4.8
"""CNR8666158""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR9586166"" ",Completed,3.6,null,1,null,1 ,Customer related issue ,null ,null ,null,null,null, null
"""CNR5298322""",Completed,12.3,44.3,null,null,null,null,null,null,126,31.27,4.2,4.3
"""CNR1591131""",Completed,4.7,23.2,null,null,null,null,null,null,289,40.59,3.7,4.2
"""CNR2750145""",Completed,4.1,18.0,null,null,null,null,null,null,423,42.58,3.8,4.8
"""CNR6440586""",Completed,12.7,32.8,null,null,null,null,null,null,428,38.1,4.4,4.6
"""CNR8305901""",Incomplete,3.6,20.3,null,null,null,null,1,Customer Demand,126,10.55,null,null
"""CNR1276584""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6343635""",Cancelled by Customer,11.0,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR2300118""",Completed,11.4,42.3,null,null,null,null,null,null,91,14.26,4.6,5.0
"""CNR6521553""",Cancelled by Driver,3.6,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR3518015"" ",Completed,8.3,33.1,1,null,null ,NA ,null,null,105,81.31,4.5,4.7
"""CNR5264186""",Completed,7.3,23.4,null,null,null,null,null,null,355,42.13,4.2,4.7
"""CNR7296841""",Incomplete,9.4,10.1,null,null,null,null,1,Customer Demand,410,11.08,null,null
"""CNR6697270""",Cancelled by Driver,11.7,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR7797551""",Completed,6.3,25.3,null,null, null, null,null, null, 1231,37.44 ,4.5 ,4.4
"""CNR1459179""",Cancelled by Driver,12.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR4128669"" ",Completed,-13.5,42.9,-1, null,null,NA ,-1,null ,322,6.48,3.4,4.3
"""CNR5197568""",Completed,2.9,32.9,null,null,null,null,null,null,1204,3.49,4.8,4.1
"""CNR5032035""",Completed,11.2,41.7,null,null,null,null,null,null,487,49.59,4.7,4.3
"""CNR2847192"" ",Completed,-14.3,15.6,-1,null,-1,null ,-1,null,583,37.6,-4.4,4.7
"""CNR6277399""",Completed,11.1,42.9,null,null,null,null,null,null,1091,11.63,4.4,4.1
"""CNR3896532""",Completed,2.3,43.3,null,null,null,null,null,null,1335,43.9,4.0,4.6
"""CNR4265685""",Cancelled by Driver,8.6,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR8873789""",Completed,4.7,29.7,null,null,null,null,null,null,283,31.88,4.3,4.9
"""CNR6452987""",Completed,5.3,26.7,null,null,null,null,null,null,716,40.4,4.5,4.2
"""CNR1219476""",Completed,2.3,32.5,null,null,null,null,null,null,381,24.24,4.1,5.0
"""CNR2670022""",Incomplete,3.1,19.9,null,null,null,null,1,Vehicle Breakdown,189,10.28,null,null
"""CNR5775384""",Completed,2.7,21.4,null,null,null,null,null,null,889,9.87,4.7,4.3
"""CNR8027792""",Completed,3.2,42.7,null,null,null,null,null,null,366,30.52,3.7,4.2
"""CNR5854141""",Cancelled by Driver,10.7,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR2948891""",Completed,12.2,44.5,null,null,null,null,null,null,355,27.94,4.1,4.7
"""CNR2795582""",Completed,14.7,31.7,null,null,null,null,null,null,288,45.77,4.9,4.7
"""CNR2686684""",Completed,4.4,45.0,null,null,null,null,null,null,773,24.62,4.6,4.1
"""CNR1205256""", Completed,20,33.8 ,null,null,null,null,null, null,927,0,4.3 ,4.9
"""CNR7736135""",Cancelled by Customer,9.8,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR5241231""",Completed,20, 35.6,-1,null ,-1,null ,-1,null,997 ,0,-4.9,-4.3
"""CNR2587172""",Completed,8.2,23.3,null,null,null,null,null,null,385,26.73,4.2,4.7
"""CNR9963246""",Cancelled by Customer,17.9,null,1,Change of plans,null,null,null,null,null,null,null,null
"""CNR4676659""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6567465""",Completed,8.8,17.1,null,null,null,null,null,null,292,49.51,4.5,4.9
"""CNR7738150""",Cancelled by Driver,9.3,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR2808032""",Cancelled by Driver,7.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR3565139""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6936068""",Completed,6.3,39.1,null,null,null,null,null,null,111,42.6,4.6,4.6
"""CNR1622969""",Cancelled by Driver,10.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR1338463""",Incomplete,9.3,24.1,null,null,null,null,1,Customer Demand,199,11.83,null,null
"""CNR5762068""",Completed,6.2,22.7,null,null,null,null,null,null,603,13.34,4.9,4.8
"""CNR7438394""",Completed,7.1,25.6,null,null,null,null,null,null,199,20.97,3.7,4.3
"""CNR6492944""",Completed,10.5,43.6,null,null,null,null,null,null,608,21.14,4.3,4.8
"""CNR1083683""",Completed,11.3,38.2,null,null,null,null,null,null,193,7.51,4.0,4.6
"""CNR7243795""",Cancelled by Customer,12.2,null,1,Wrong Address,null,null,null,null,null,null,null,null
"""CNR4693287""",Cancelled by Driver,7.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR8964118""",Completed,13.0,42.2,null,null,null,null,null,null,305,48.19,3.7,4.2
"""CNR9472607""",Cancelled by Driver,4.5,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR2108724""",Completed,5.0,17.6,null,null,null,null,null,null,441,42.42,4.2,3.1
"""CNR4196416""",Completed,14.1,18.9,null,null,null,null,null,null,65,13.3,3.8,4.3
"""CNR6088508""",Completed,13.8,15.2,null,null,null,null,null,null,617,37.72,4.3,4.7
"""CNR4797313""",Completed,12.0,43.9,null,null,null,null,null,null,115,15.92,4.6,4.6
"""CNR9942799""",Completed,13.7,33.0,null,null,null,null,null,null,86,32.0,4.2,4.2
"""CNR9563992""",Completed,11.8,31.7,null,null,null,null,null,null,347,33.57,4.2,4.7
"""CNR8982010""",Completed,5.4,34.9,null,null,null,null,null,null,227,29.25,4.2,4.6
"""CNR6580718""",Completed,8.6,37.2,null,null,null,null,null,null,308,39.4,3.2,3.9
"""CNR6853872""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR2347943""",Completed,4.4,33.4,null,null,null,null,null,null,155,14.07,4.7,4.3
"""CNR5551295""",Completed,7.0,33.1,null,null,null,null,null,null,308,17.84,3.4,4.2
"""CNR8677302""",Cancelled by Driver,4.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR6154249""",Completed,13.3,33.9,null,null,null,null,null,null,1129,29.56,4.3,4.6
"""CNR8934376""",Completed,14.2,42.5,null,null,null,null,null,null,858,9.86,4.5,4.6
"""CNR9034312""",Cancelled by Driver,6.6,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR8763226""",Completed,10.8,15.1,null,null,null,null,null,null,195,24.42,3.6,4.3
"""CNR4665100""",Completed,20,41.9,null,null ,null,null,null,null,NaN,0,4.6,5.0 
"""CNR3550163""",Completed,10.3,16.1,null,null,null,null,null,null,786,12.26,4.2,4.9
"""CNR9139724""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR2399801""",Cancelled by Driver,6.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR1027760""",Cancelled by Driver,4.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR9750822""",Completed,13.1,41.1,null,null,null,null,null,null,2839,41.07,3.8,4.3
"""CNR3568120""",Cancelled by Driver,4.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR2929432""",Incomplete,2.8,18.0,null,null,null,null,1,Other Issue,1172,13.81,null,null
"""CNR5095064""",Completed,13.5,38.2,null,null,null,null,null,null,260,19.63,4.3,4.6
"""CNR9609534""",Completed,3.9,38.0,null,null,null,null,null,null,1417,2.79,4.3,4.9
"""CNR2031578"" ",Completed,9.0,null,1,null ,1,,null ,null,NaN,null ,null, null
"""CNR2476399"" ",Cancelled by Driver, 4.9,null,null,null ,1,More than permitted people in there ,null, null,null,59.04,null,null
"""CNR4786614""",Completed,4.8,39.2,null,null,null,null,null,null,305,17.72,3.6,5.0
"""CNR5081060""",Completed,14.3,25.6,null,null,null,null,null,null,344,16.31,4.3,4.2
"""CNR9170103""",Cancelled by Driver,6.1,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR4873320""",Completed,20,38.0, null,null,null,null,null ,null ,724,0,4.1,4.9
"""CNR7949634""",Completed, 3.4,26.0,null,null ,null ,NA , null,null ,349,32.08,3.9,3.7 
"""CNR8062686""",Completed,7.8,38.7,null,null,null,null,null,null,941,14.72,3.2,4.6
"""CNR5368687""",Cancelled by Customer,13.2,null,1,Wrong Address,null,null,null,null,null,null,null,null
"""CNR4198120""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR5551174""",Cancelled by Driver,8.0,null,null,null ,1,More than permitted people in there,null,null,null,null,null,null
"""CNR3015868""",Completed,7.6,36.8,null,null,null,null,null,null,336,28.43,3.9,3.8
"""CNR5880598""",Completed,20,null,1, Wrong Address,null,null,null , null,null,0, null,null
"""CNR5605247""",Incomplete,-2.4,11.0, null,null,null,null,-1,Vehicle Breakdown,410,-3,null,-1
"""CNR3376599"" ",Cancelled by Driver, 10.1,null,null,null,1 ,More than permitted people in there,null, null,NaN,null,null,null
"""CNR1351905""",Completed,12.4,44.8,null,null,null,null,null,null,363,21.09,4.2,4.2
"""CNR5601244""",Completed ,20,36.5,null ,null,null,null,null,null,268 ,0,4.6,4.3
"""CNR8786757""",Completed,3.3,29.5,null,null,null,null,null,null,215,2.67,4.2,4.6
"""CNR3049616""",Cancelled by Customer,6.2,null,1,Wrong Address,null,null,null,null,null,null,null,null
"""CNR5883431""",Cancelled by Driver,-6.8,null,null,null ,1,Personal & Car related issues,null,null,null,-1,null,null
"""CNR3398792""",Completed,11.4,33.9,null,null,null,null,null,null,756,45.33,3.9,4.5
"""CNR1842424""",Completed,10.4,23.6,null,null,null,null,null,null,312,6.4,4.7,4.2
"""CNR1876649""",Cancelled by Driver,9.9,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR6563450""",Completed,8.0,39.8,null,null,null,null,null,null,1212,8.09,4.2,4.9
"""CNR8441305""",Completed,12.1,36.4,null,null,null,null,null,null,376,12.17,3.9,5.0
"""CNR9360935""",Completed,3.0,36.9,null,null,null,null,null,null,260,38.54,4.3,4.0
" ""CNR5174672""",Incomplete,20,29.2,null,null,null,NA ,1,Other Issue,NaN,0,null,null
"""CNR7705972""",Completed,5.6,22.2,null,null,null,null,null,null,507,15.57,4.7,5.0
"""CNR9986868""",Completed,4.1,16.3,null,null,null,null,null,null,287,27.8,4.3,3.6
"""CNR7528817""",Completed,11.2,43.3,null,null,null,null,null,null,234,28.97,3.2,4.6
"""CNR2695000""",Cancelled by Customer,9.5,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR9614029""",Cancelled by Driver,5.1,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR8878855""",Completed,11.2,41.3,null,null,null,null,null,null,443,23.31,4.6,4.9
"""CNR7594308""",Completed,6.0,44.8,null,null,null,null,null,null,349,13.49,4.7,4.7
"""CNR1692199""",Completed,7.1,21.2,null,null,null,null,null,null,409,29.15,4.7,4.6
"""CNR3268509""",Completed,14.9,36.6,null,null,null,null,null,null,251,39.74,4.2,3.4
"""CNR5226909""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR2053593""",Completed,6.1,41.2,null,null,null,null,null,null,269,5.26,4.5,4.9
"""CNR2284362""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR1582772""",Completed,3.0,34.9,null,null,null,null,null,null,286,3.77,4.6,4.2
"""CNR3391446""",Completed,7.1,32.3,null,null,null,null,null,null,257,2.35,5.0,4.9
"""CNR5681623""",No Driver Found ,-1,null, null, null,null,null,-1,null,null,-111.87, null,null 
"""CNR9227044""",Completed,7.4,38.5,null,null,null,null,null,null,74,47.19,4.7,4.2
"""CNR7102021""",Cancelled by Driver,9.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR5437698""",Completed,13.0,39.2,null,null,null,null,null,null,73,23.7,3.6,5.0
"""CNR6026886""",Cancelled by Driver,3.5,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR4649976""",Completed,9.2,42.2,null,null,null,null,null,null,378,13.37,4.4,4.7
"""CNR7948719""",Completed,6.7,38.5,null,null,null,null,null,null,1511,16.04,3.3,4.1
"""CNR2468507""",Cancelled by Driver,11.0,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR3519158""",Completed,2.9,24.2,null,null,null,null,null,null,295,7.28,4.9,3.0
"""CNR3548897""",Completed,20,43.1,null,null,null,null,null,null ,NaN,0,4.9, 4.6
"""CNR6223655""",Completed,12.9,36.2,null,null,null,null,null,null,112,26.16,4.5,3.7
"""CNR7994566""",Completed,7.1,34.5,null,null,null,null,null,null,232,40.69,3.6,4.9
"""CNR8243068""",Completed,8.6,18.3,null,null,null,null,null,null,226,38.72,4.2,5.0
"""CNR7513372""",Cancelled by Driver,11.5,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR9068584""",Completed,7.0,21.3,null,null,null,null,null,null,884,42.71,4.2,4.8
"""CNR4286000""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR7176155""",Cancelled by Driver,5.2,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR4923071""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR8376562""",Cancelled by Driver,9.3,null,null ,null,1,Customer related issue,null,null,null,null, null,null 
"""CNR9526108""",Completed,5.3,31.5,null,null,null,null,null,null,444,44.03,3.9,4.6
"""CNR2836262""",Completed,13.5,24.4,null,null,null,null,null,null,285,17.51,4.2,3.9
"""CNR2730448""",Completed,14.9,22.3,null,null,null,null,null,null,406,28.39,4.5,4.2
"""CNR4937668""",Completed,6.2,23.4,null,null,null,null,null,null,402,17.61,3.8,3.9
"""CNR9667948""",Cancelled by Driver,10.0,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR7710342""",Completed ,11.5,24.6,null ,null, null,null,null, null,513,24.19,4.2,3.6
"""CNR8250777""",Completed,7.0,42.9,null,null,null,null,null,null,272,29.35,3.8,3.7
"""CNR7428456""",Cancelled by Customer,12.3,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR9918475""",Completed,6.5,44.3,null,null,null,null,null,null,483,27.56,4.2,4.4
" ""CNR1356922""",Completed,20,30.3 ,null,null,null ,null,null ,null,373,0,4.2 , 4.6
"""CNR5032766""",Completed,8.6,24.3,null,null,null,null,null,null,880,46.56,4.3,3.9
"""CNR6733841""",Cancelled by Driver,9.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR6159146""",Completed,14.0,20.6,null,null,null,null,null,null,60,47.53,4.2,4.6
"""CNR7251645""",Completed,12.0,17.6,null,null,null,null,null,null,523,29.26,4.3,4.9
"""CNR5579672""",Completed,7.2,43.2,null,null,null,null,null,null,299,26.15,4.3,4.9
"""CNR9859104""",Completed,6.1,32.3,null,null,null,null,null,null,333,2.7,4.6,4.3
"""CNR1541462""",Cancelled by Customer,6.7,null,1,AC is not working,null,null,null,null,null,null,null,null
"""CNR7875239""",Cancelled by Driver,7.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR5394228""",Completed,14.8,15.4,null,null,null,null,null,null,596,14.63,4.6,3.7
"""CNR4333806""",Completed,5.4,18.4,null,null,null,null,null,null,594,36.03,4.9,4.6
"""CNR7579514""",Completed,2.9,37.8,null,null,null,null,null,null,677,5.59,3.9,4.3
"""CNR8215689""",Cancelled by Customer,11.5,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR6092584""",Incomplete,5.6,17.1,null,null,null,null,1,Customer Demand,946,3.52,null,null
"""CNR7352665""",Completed,6.2,36.0,null,null,null,null,null,null,852,24.33,4.0,4.3
"""CNR7785830""",Completed ,20,17.9,null,null,null,,null ,null,NaN,0,3.8,3.7 
"""CNR4499827""",Completed,13.9,41.5,null,null,null,null,null,null,310,13.2,4.8,4.6
"""CNR9587779""",Completed,20,22.6,null,null ,-1,,null,null,335,0,-4.4,-4.3
"""CNR3164645""",Completed,6.0,17.5,null,null,null,null,null,null,679,8.95,4.3,3.5
"""CNR3392245""",Completed,11.7,25.4,null,null,null,null,null,null,393,5.16,3.6,4.9
"""CNR3056584""",Cancelled by Driver,9.3,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR3738781""",Completed,2.1,20.6,null,null,null,null,null,null,916,28.05,4.3,4.9
"""CNR2325084""",Completed,6.4,25.3,null,null,null,null,null,null,320,3.38,4.2,4.8
"""CNR5489530""",Completed,4.6,20.4,null,null,null,null,null,null,696,2.77,4.9,5.0
"""CNR3266728""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR4884701""",Cancelled by Customer,7.9,null,1,AC is not working,null,null,null,null,null,null,null,null
"""CNR9379619""",Completed,14.2,27.9,null,null,null,null,null,null,1007,23.66,4.3,4.3
"""CNR5682315""",Completed,14.4,-16.6,-1,null,-1,,null,null,-394,8.96, 4.3,-3.7
"""CNR1093584""",Cancelled by Driver,6.5,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR2690696""",Completed,4.4,23.7,null,null,null,null,null,null,216,22.35,3.3,4.6
"""CNR8698832""",Completed,13.3,16.0,null,null ,null,null ,null,null ,NaN,15.75,4.3,4.2
"""CNR4101036""",Incomplete,2.9,15.7,null,null,null,null,1,Other Issue,549,3.68,null,null
"""CNR7912989""",Completed,10.1,33.9,null,null,null,null,null,null,422,6.2,4.5,4.8
"""CNR1401035""",Completed,5.8,40.3,null,null,null,null,null,null,337,19.89,3.8,4.3
"""CNR6026614""",Completed,7.4,28.8,null,null,null,null,null,null,296,11.52,4.2,5.0
"""CNR2856263""",Completed,13.4,32.4,null,null,null,null,null,null,127,30.64,4.9,4.3
"""CNR3977190""",Completed,14.1,35.5,null,null,null,null,null,null,104,44.82,4.3,4.7
"""CNR7237175""",Completed,9.3,42.0,null,null,null,null,null,null,634,5.41,4.1,4.4
"""CNR8881444""",Completed,9.3,24.9,null,null,null,null,null,null,308,17.19,4.1,4.5
"""CNR6689405""",Completed,11.4,19.2,null,null,null,null,null,null,87,8.1,4.2,4.3
"""CNR7313032""",Completed,8.0,33.3,null,null,null,null,null,null,1281,7.17,4.3,4.2
"""CNR4087025""",Cancelled by Customer,6.8,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR7613510""",Cancelled by Customer,5.1,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR6298893""",Completed,8.2,39.1,null,null,null,null,null,null,970,45.49,3.9,4.3
"""CNR7897904""",Completed,13.0,40.3,null,null,null,null,null,null,879,12.07,4.3,3.7
"""CNR8508125""",Completed,8.9,40.7,null,null,null,null,null,null,470,45.37,4.9,4.3
"""CNR7124424""",Incomplete,8.8,21.3,null,null,null,null,1,Customer Demand,1732,9.22,null,null
"""CNR1924740""",Cancelled by Customer,5.4,null,1,Wrong Address,null,null,null,null,null,null,null,null
"""CNR5620404""",Cancelled by Driver,7.6,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR6022839""",Completed,13.3,32.0,null,null,null,null,null,null,950,41.75,4.1,4.5
"""CNR8041051""",Completed,8.4,17.8,null,null,null,null,null,null,229,49.01,3.7,4.2
"""CNR8873846""",Completed,6.8,16.4,null,null,null,null,null,null,196,2.95,3.9,4.9
